2076,Rog,Rog Marko,C,M;C,1,1,1,1,Cagliari,1,1,destro,Croazia,19/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROG.png?v=54,1,0.0,0.0
6024,Sulemana I.,Sulemana Kakari Ibrahim,C,M;C,6,3,6,2,Cagliari,20,10,ambidestro,Ghana,22/05/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,5.93,6.23
5782,Kourfalidis,Kourfalidis Christos,C,C,3,3,2,2,Cagliari,4,3,destro,Grecia,11/11/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
6233,Lella,Lella Nunzio,C,C,1,1,1,1,Cagliari,1,1,destro,Italia,28/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
440,Viola,Viola Nicolas,C,C,16,2,16,2,Cagliari,24,26,sinistro,Italia,12/10/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIOLA.png?v=54,0,6.20,6.77
65,Mancosu,Mancosu Marco,C,T,1,7,2,6,Cagliari,15,10,destro,Italia,22/08/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANCOSU.png?v=54,0,5.33,4.33
6218,Oristanio,Oristanio Gaetano,C,W;T;A,12,4,11,7,Cagliari,26,30,sinistro,Italia,28/09/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORISTANIO.png?v=54,0,6.11,6.41
5297,Luvumbo,Luvumbo Zito,A,A,19,8,19,8,Cagliari,37,37,sinistro,Angola,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUVUMBO.png?v=54,0,6.24,6.84
1939,Lapadula,Lapadula Gianluca,A,Pc,9,15,9,15,Cagliari,30,20,sinistro,Italia;Perù,07/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAPADULA.png?v=54,0,5.88,6.16
247,Pavoletti,Pavoletti Leonardo,A,Pc,11,4,11,3,Cagliari,23,13,destro,Italia,26/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAVOLETTI.png?v=54,0,6.25,7.04
5311,Shomurodov,Shomurodov Eldor,A,Pc,11,13,11,13,Cagliari,22,12,destro,Uzbekistan,29/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SHOMURODOV.png?v=54,0,5.93,6.73
4360,Caprile,Caprile Elia,P,Por,15,7,15,7,Empoli,20,20,destro,Italia,25/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPRILE.png?v=54,0,6.35,5.29
673,Perisan,Perisan Samuele,P,Por,1,2,1,2,Empoli,1,1,sinistro,Italia,21/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,5.0,3.0
6234,Stubljar,Stubljar Lovro,P,Por,1,1,1,1,Empoli,1,1,sinistro,Slovenia,09/08/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
6056,Guarino,Guarino Gabriele,D,Dc,1,1,1,1,Empoli,2,2,destro,Italia,14/04/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
5010,Ismajli,Ismajli Ardian,D,Dc,4,5,4,5,Empoli,16,16,destro,Albania;Kosovo,30/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ISMAJLI.png?v=54,0,5.64,5.62
393,Luperto,Luperto Sebastiano,D,Dc,10,8,10,8,Empoli,27,27,sinistro,Italia,06/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUPERTO.png?v=54,0,5.97,6.05
144,Tonelli,Tonelli Lorenzo,D,Dc,1,1,1,1,Empoli,2,2,destro,Italia,17/01/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TONELLI.png?v=54,0,0.0,0.0
4374,Walukiewicz,Walukiewicz Sebastian,D,Dc,4,3,4,3,Empoli,11,11,destro,Polonia,05/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WALUKIEWICZ.png?v=54,0,5.67,5.54
5480,Ebuehi,Ebuehi Tyronne,D,Dd;E,4,11,4,11,Empoli,13,15,destro,Nigeria;Olanda,16/12/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EBUEHI.png?v=54,0,5.8,5.87
5450,Stojanovic,Stojanovic Peter,D,Dd;E,3,3,3,3,Empoli,5,5,destro,Slovenia,07/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STOJANOVIC.png?v=54,1,0.0,0.0
5804,Cacace,Cacace Liberato,D,Ds;E,5,3,5,3,Empoli,12,12,sinistro,Nuova Zelanda;Italia,27/09/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CACACE.png?v=54,0,5.7,5.62
770,Pezzella Giu.,Pezzella Giuseppe,D,Ds;E,4,5,4,5,Empoli,5,5,sinistro,Italia,29/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEZZELLA-GIU.png?v=54,0,5.7,5.55
27,Grassi,Grassi Alberto,C,M,4,5,4,5,Empoli,6,8,destro,Italia,07/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GRASSI.png?v=54,0,5.91,5.77
6203,Belardinelli,Belardinelli Luca,C,M;C,1,2,1,2,Empoli,3,3,destro,Italia,14/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,0.0,0.0
6009,Degli Innocenti,Degli Innocenti Duccio,C,M;C,1,1,1,1,Empoli,2,2,destro,Italia,28/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,1,0.0,0.0
2161,Haas,Haas Nicolas,C,M;C,3,4,4,5,Empoli,4,3,destro,Svizzera,23/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HAAS.png?v=54,1,5.5,5.0
4965,Marin,Marin Razvan,C,M;C,7,8,7,9,Empoli,17,20,destro,Romania,23/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARIN.png?v=54,0,5.96,6.02
5884,Ranocchia F.,Ranocchia Filippo,C,C,4,5,4,4,Empoli,8,10,ambidestro,Italia,14/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RANOCCHIA-F.png?v=54,1,5.89,5.72
6010,Fazzini,Fazzini Jacopo,C,C;T,6,6,6,6,Empoli,12,12,destro,Italia,16/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAZZINI.png?v=54,0,5.95,6.03
4498,Henderson L.,Henderson Liam,C,C;T,3,3,3,3,Empoli,5,5,destro,Scozia,25/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HENDERSON.png?v=54,1,0.0,0.0
4992,Gyasi,Gyasi Emmanuel,C,W;A,5,8,5,8,Empoli,18,18,destro,Ghana;Italia,11/01/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GYASI.png?v=54,0,5.65,5.67
